"LLgeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","LLgeneAbbrev","padjbound","pvaluebound","chrom","txStart","chromosomenumber"
"LL0000027028",48.9931583097913,-0.183072907874842,0.251752706841114,-0.727193404082773,0.467107486246775,0.801023346813593,"si:dkey-1c11.1",0.801023346813593,0.467107486246775,"chr23",21479954,"23"
"LL0000011212",603.51926179077,-0.100174959343031,0.137792735234062,-0.726997393388473,0.467227552536864,0.801028886763623,"gchfr",0.801028886763623,0.467227552536864,"chr17",1063987,"17"
"LL0000030655",25.2264414334343,-0.214591677120427,0.29519266106449,-0.726954648352676,0.467253738267935,0.801028886763623,"TMEM87B",0.801028886763623,0.467253738267935,NA,NA,NA
"LL0000020611",14.7182262706791,-0.330850352842782,0.455133961186795,-0.726929609867094,0.467269077293666,0.801028886763623,"nrcamb",0.801028886763623,0.467269077293666,"chr25",126174,"25"
"LL0000029912",111.988432880413,-0.160872444212381,0.221332933914217,-0.726834643933882,0.467327257666626,0.801028886763623,"tada2b",0.801028886763623,0.467327257666626,"chr7",39738504,"7"
"LL0000006539",6.57425896771738,0.428679285178519,0.589814448947357,0.726803634505027,0.467346256297772,0.801028886763623,"CR391910.2",0.801028886763623,0.467346256297772,NA,NA,NA
"LL0000009677",47.7103065609538,0.172727728532454,0.237678930849603,0.726727135278776,0.467393127117975,0.801028886763623,"eny2",0.801028886763623,0.467393127117975,"chr16",38940706,"16"
"LL0000005501",226.222948340068,-0.108105908155115,0.148760239680514,-0.726712382201653,0.467402166578743,0.801028886763623,"cfap20",0.801028886763623,0.467402166578743,"chr19",1393357,"19"
"LL0000008936",15.8853846236525,-0.304194770299856,0.418751290847957,-0.726433033039425,0.467573346842108,0.801196962950993,"dimt1l",0.801196962950993,0.467573346842108,"chr8",17184601,"8"
"LL0000024560",78.3423017044799,-0.153310174547437,0.211049985067708,-0.726416419779672,0.467583528250624,0.801196962950993,"SFMBT1",0.801196962950993,0.467583528250624,NA,NA,NA
"LL0000021234",182.950417484419,-0.119289498155826,0.164247517876962,-0.726278848519256,0.467667843289364,0.801270071871412,"palm2",0.801270071871412,0.467667843289364,"chr10",4718161,"10"
"LL0000015099",53.9464437679068,-0.230593086356051,0.317585117832848,-0.726082783505673,0.467788022693886,0.801404609849303,"LOC101885376",0.801404609849303,0.467788022693886,"chr3",5502,"3"
"LL0000030301",66.4653123994903,-0.158508139392189,0.21837223620119,-0.725862143235794,0.467923286132601,0.801564963218334,"tia1",0.801564963218334,0.467923286132601,"chr5",56950859,"5"
"LL0000020582",918.210617377793,-0.0989174868623504,0.136298055714132,-0.7257439318857,0.467995764471779,0.801617745074123,"nr2f1a",0.801617745074123,0.467995764471779,"chr5",49744691,"5"
"LL0000029414",720.007332000272,0.0907566357069047,0.125094904748442,0.725502256781849,0.468143960881513,0.801800201495542,"ss18",0.801800201495542,0.468143960881513,"chr2",1348262,"2"
"LL0000030648",116.365584344706,-0.127940617079872,0.176411263354138,-0.72524063740214,0.468304416514789,0.801987615936189,"tmem74",0.801987615936189,0.468304416514789,"chr16",38799645,"16"
"LL0000022161",37.0460920174792,-0.190695817508886,0.262960556892731,-0.725187913207364,0.468336756850308,0.801987615936189,"plppr2b",0.801987615936189,0.468336756850308,"chr6",7792106,"6"
"LL0000019364",26.6612172802897,0.26909245898534,0.371155032032097,0.7250136351703,0.468443665530986,0.802099295225226,"mlec",0.802099295225226,0.468443665530986,"chr8",39870713,"8"
"LL0000004802",16.9946281529577,0.345527605472477,0.476705230375015,0.72482444801509,0.468559735315693,0.802221098436743,"calcoco1b",0.802221098436743,0.468559735315693,"chr11",2111581,"11"
"LL0000018329",171.809993541945,-0.130339403849023,0.179837582934953,-0.724761764042207,0.468598196591929,0.802221098436743,"lrp11",0.802221098436743,0.468598196591929,"chr20",1278183,"20"
"LL0000025105",17.6924427585701,0.298222632968681,0.411538252338377,0.724653495207719,0.468664631684224,0.80226344416521,"si:ch211-145b13.5",0.80226344416521,0.468664631684224,"chr1",26011420,"1"
"LL0000014101",12.0400580356759,0.387978897982943,0.535605766362846,0.72437401228445,0.468836149947,0.80248564847245,"LOC100331080",0.80248564847245,0.468836149947,"chrUn_KN150521v1",15619,"chrUn_KN150521v1"
"LL0000031293",6.79057198382285,-0.440401570070573,0.608450735760909,-0.723808098481171,0.469183556768106,0.802760889195384,"ttc25",0.802760889195384,0.469183556768106,"chr3",17910568,"3"
"LL0000005685",101.19829263968,0.140954905679345,0.194743321176865,0.723798407193287,0.46918950735825,0.802760889195384,"churc1",0.802760889195384,0.46918950735825,"chr20",25929439,"20"
"LL0000009657",33.891283168372,0.262641221840821,0.362869995053756,0.723788754707902,0.469195434164592,0.802760889195384,"enpp1",0.802760889195384,0.469195434164592,"chr20",13403213,"20"
"LL0000013518",162.483494057519,0.127535541322741,0.17621111895981,0.723765572090995,0.46920966889359,0.802760889195384,"lamp1b",0.802760889195384,0.46920966889359,NA,NA,NA
"LL0000025446",11.3755870696477,0.366731985386108,0.506731329701797,0.723720764614896,0.469237182524825,0.802760889195384,"si:ch211-199i15.5",0.802760889195384,0.469237182524825,NA,NA,NA
"LL0000008531",630.682673530309,0.109301141288049,0.151030116952118,0.723704274973855,0.469247308066495,0.802760889195384,"cycsb",0.802760889195384,0.469247308066495,"chr6",10910675,"6"
"LL0000008858",123.265361205864,-0.124405741696569,0.171943854376909,-0.723525374881187,0.469357170276887,0.802814154381638,"dgkaa",0.802814154381638,0.469357170276887,"chr23",32239337,"23"
"LL0000013597",119.736598099034,-0.154673233864589,0.213779482920807,-0.723517672282361,0.469361900747683,0.802814154381638,"lemd3",0.802814154381638,0.469361900747683,"chr4",12917163,"4"
"LL0000010148",145.74702117538,-0.14112042817873,0.195101775175881,-0.723316987000821,0.469485158812774,0.802873951732518,"fastk",0.802873951732518,0.469485158812774,"chr2",32579016,"2"
"LL0000029185",43.3530082017367,-0.17569576278251,0.242910041045433,-0.723295595465519,0.469498298246925,0.802873951732518,"sox18",0.802873951732518,0.469498298246925,"chr23",8797001,"23"
"LL0000023399",97.4497243462523,-0.145401936465302,0.201037740294807,-0.723256918089511,0.469522055769144,0.802873951732518,"reps1",0.802873951732518,0.469522055769144,"chr20",39222462,"20"
"LL0000010035",30.8071890732207,0.248802733690275,0.344043192634945,0.723172959141422,0.469573629718608,0.80287556862505,"fam189a2",0.80287556862505,0.469573629718608,"chr5",52744820,"5"
"LL0000038422",227.16052071022,-0.116220331342147,0.16072077982301,-0.723119508691605,0.469606464667482,0.80287556862505,"zfpm2a",0.80287556862505,0.469606464667482,"chr16",43818891,"16"
"LL0000018628",28.5367630192423,-0.240778005289738,0.333050140843891,-0.722948216384621,0.469711699163797,0.802984128328798,"map9",0.802984128328798,0.469711699163797,"chr1",25737766,"1"
"LL0000004723",84.6799121692411,0.158134570449208,0.218764176058873,0.722854049040697,0.46976955701016,0.803011684346377,"CABZ01117752.1",0.803011684346377,0.46976955701016,NA,NA,NA
"LL0000009439",85.4931430048266,-0.150692871756408,0.208507712215325,-0.722720853609425,0.469851401031322,0.803051381403872,"efnb2b",0.803051381403872,0.469851401031322,"chr1",7634515,"1"
"LL0000006117",949.033527071133,0.0986038227967566,0.136441811905931,0.72268039700864,0.469876261784053,0.803051381403872,"cox7a2a",0.803051381403872,0.469876261784053,"chr17",49983156,"17"
"LL0000030543",8.13941473447363,-0.390319055937151,0.540158929273609,-0.722600395520707,0.46992542517744,0.803064065996516,"TMEM196 (1 of many)",0.803064065996516,0.46992542517744,NA,NA,NA
"LL0000011601",10.7933376872843,0.34941238183228,0.483690531921946,0.722388301552831,0.470055777248121,0.803215480813269,"gpr157",0.803215480813269,0.470055777248121,"chr23",22597637,"23"
"LL0000007000",20.5204289542359,0.302477337552056,0.418873898996848,0.722120280772931,0.470220530272371,0.803425646706052,"CR847566.1",0.803425646706052,0.470220530272371,NA,NA,NA
"LL0000028178",33.2593040205572,-0.245228059281635,0.339666129495407,-0.721967950251428,0.470314182427215,0.803514302079495,"si:dkeyp-41f9.4",0.803514302079495,0.470314182427215,"chr10",9185263,"10"
"LL0000008190",35.6896338901903,0.30156101589552,0.417907710773671,0.721597156791487,0.470542187713276,0.803832458658828,"CU693481.1",0.803832458658828,0.470542187713276,NA,NA,NA
"LL0000000269",42.5921369714279,0.172678550746959,0.239356122256206,0.721429429584943,0.470645345200199,0.803906412015488,"adam19a",0.803906412015488,0.470645345200199,"chr7",61302894,"7"
"LL0000011246",42.2139096120862,-0.216877094771078,0.300637417325373,-0.721390892393002,0.470669048544231,0.803906412015488,"gdpd2",0.803906412015488,0.470669048544231,"chr14",33220099,"14"
"LL0000001565",99.6920055262581,0.180026482424862,0.24959941961559,0.721261622731822,0.470748564164312,0.803970850062778,"atox1",0.803970850062778,0.470748564164312,"chr14",25982956,"14"
"LL0000030659",94.6587790413791,-0.147931199427708,0.205141569063566,-0.721117616985125,0.470837152891727,0.803985568538316,"TMEM8B",0.803985568538316,0.470837152891727,NA,NA,NA
"LL0000020396",265.813849871828,-0.120925797782221,0.167718397477195,-0.721004967857887,0.47090645822571,0.803985568538316,"nlk1",0.803985568538316,0.47090645822571,"chr3",21067823,"3"
"LL0000028606",879.264661079088,-0.0856586272345755,0.118815253532614,-0.720939649479118,0.470946646752848,0.803985568538316,"slc25a28",0.803985568538316,0.470946646752848,"chr13",40334726,"13"
"LL0000015785",23.660874812248,0.260996339423746,0.362039456082205,0.720905788137312,0.470967481411222,0.803985568538316,"LOC103910107",0.803985568538316,0.470967481411222,"chr2",43677384,"2"
"LL0000023601",44.0087954753729,0.186642390382751,0.258933018496899,0.720813403660167,0.471024327552191,0.803985568538316,"rgs12a",0.803985568538316,0.471024327552191,"chr7",18474557,"7"
"LL0000008455",11.0058595304472,0.341794086931295,0.474199661017672,0.720780960066011,0.471044291686432,0.803985568538316,"cx27.5",0.803985568538316,0.471044291686432,"chr5",23624683,"5"
"LL0000005461",22.0897781680101,-0.294205589065012,0.408239812432641,-0.720668538700044,0.471113473676733,0.803985568538316,"cep41",0.803985568538316,0.471113473676733,"chr25",18436300,"25"
"LL0000016415",456.749650635041,-0.0787480918164555,0.109271359557533,-0.720665434523063,0.471115384008281,0.803985568538316,"LOC108180196",0.803985568538316,0.471115384008281,"chr2",58938585,"2"
"LL0000029592",178.046571036391,0.12071961303233,0.167518074806499,0.720636344297619,0.471133286537813,0.803985568538316,"strada",0.803985568538316,0.471133286537813,"chr3",31897018,"3"
"LL0000000921",40.9692026493699,0.193385269995243,0.268553619229676,0.720099287993038,0.471463865876016,0.804478342846002,"alpi.1",0.804478342846002,0.471463865876016,"chr22",38762806,"22"
"LL0000039654",153.201762427531,0.134419398476748,0.186784415932824,0.719649965471912,0.47174053985558,0.804611803225712,"znf740a",0.804611803225712,0.47174053985558,"chr11",2252767,"11"
"LL0000009768",191.910096248754,-0.12541574990375,0.174274296813192,-0.719645709075421,0.471743161194042,0.804611803225712,"ercc6",0.804611803225712,0.471743161194042,"chr13",30874152,"13"
"LL0000021187",43.8874733707393,-0.165848870785262,0.230459392211861,-0.719644659276015,0.471743807723288,0.804611803225712,"p4ha1a",0.804611803225712,0.471743807723288,"chr12",9542102,"12"
"LL0000021439",141.369580700538,0.120706509723341,0.16773274634926,0.719635922922296,0.471749188111238,0.804611803225712,"pcmtl",0.804611803225712,0.471749188111238,"chr17",31214189,"17"
"LL0000008955",64.8424140351452,0.17553899568793,0.243928607385858,0.719632672728108,0.471751189790843,0.804611803225712,"disp1",0.804611803225712,0.471751189790843,"chr20",51489194,"20"
"LL0000018700",105.7828445084,-0.152215268351267,0.211558173490035,-0.719496041397032,0.471835340428607,0.804623002715259,"mat1a",0.804623002715259,0.471835340428607,"chr13",18628906,"13"
"LL0000011943",24.4176847631408,-0.216719823303081,0.301222431288666,-0.719467744735768,0.471852769252326,0.804623002715259,"haus6",0.804623002715259,0.471852769252326,"chr7",59156412,"7"
"LL0000027944",45.4766848544735,-0.207429202003132,0.288329059052742,-0.719418301729999,0.471883223641367,0.804623002715259,"si:dkey-81e3.2",0.804623002715259,0.471883223641367,"chr25",21518776,"25"
"LL0000038722",35.3866634063719,0.221241526986711,0.307624032102629,0.719194548860541,0.472021057627382,0.804742960402066,"zgc:153293",0.804742960402066,0.472021057627382,"chr25",3507418,"25"
"LL0000029351",197.674929957942,0.13584276714729,0.188888704082944,0.719168294402822,0.472037232087807,0.804742960402066,"sqstm1",0.804742960402066,0.472037232087807,"chr14",16765991,"14"
"LL0000029772",90.5146586783612,0.14016147996952,0.194923454445837,0.719059080745292,0.472104518110179,0.804786356895422,"sypl2a",0.804786356895422,0.472104518110179,"chr11",36355313,"11"
"LL0000010563",18.9608711740084,-0.351518643163304,0.488959749091554,-0.718911206528545,0.47219563114295,0.804792535694636,"focad",0.804792535694636,0.47219563114295,"chr7",18878951,"7"
"LL0000000018",21.0890052908151,-0.260461574313465,0.362314965302762,-0.718881634093738,0.472213853427788,0.804792535694636,"aarsd1",0.804792535694636,0.472213853427788,"chr12",6049357,"12"
"LL0000005365",1446.88526712036,-0.085865606105089,0.119448650406428,-0.718849529173651,0.472233636647266,0.804792535694636,"cdk5r1b",0.804792535694636,0.472233636647266,"chr12",28367583,"12"
"LL0000024163",78.8318220512051,-0.175318454787761,0.243929476894118,-0.718725990069097,0.472309766347471,0.804828024404944,"sacm1la",0.804828024404944,0.472309766347471,"chr19",26967906,"19"
"LL0000008490",7.69767681355016,0.418505629447913,0.582369487054519,0.718625612692401,0.472371627849221,0.804828024404944,"cxcl18b",0.804828024404944,0.472371627849221,"chr1",49222568,"1"
"LL0000028623",79.5653735124127,-0.184554198523665,0.256820334989522,-0.718612093279899,0.472379960059287,0.804828024404944,"slc25a40",0.804828024404944,0.472379960059287,"chr16",43126246,"16"
"LL0000009171",121.189919509792,0.120762192262431,0.168082318430543,0.718470529143333,0.472467212952043,0.804905402460317,"dpp7",0.804905402460317,0.472467212952043,"chr5",29159910,"5"
"LL0000006061",406.449711481457,0.0939755350329452,0.130878156365075,0.718038346833119,0.472733642923644,0.805209734333966,"cops4",0.805209734333966,0.472733642923644,"chr10",11355883,"10"
"LL0000000416",37.9438104748315,-0.214317344505308,0.298520253760046,-0.717932340622952,0.472799005825598,0.805209734333966,"adra2da",0.805209734333966,0.472799005825598,"chr14",790165,"14"
"LL0000022213",661.841701858163,0.11045031500692,0.153847794663791,0.717919390708793,0.472806991019244,0.805209734333966,"pnn",0.805209734333966,0.472806991019244,"chr17",13099475,"17"
"LL0000001470",43.699448828968,-0.167062982702958,0.232707671467495,-0.717909219104936,0.472813263099476,0.805209734333966,"ascc2",0.805209734333966,0.472813263099476,"chr5",18012132,"5"
"LL0000013135",395.346006801943,-0.0996008378560956,0.13875966236537,-0.717793890228959,0.472884381141331,0.805259568842102,"kcnip1b",0.805259568842102,0.472884381141331,"chr10",21973446,"10"
"LL0000024845",32.1479208351,0.256375723246419,0.357314264551283,0.717507663928215,0.473060909244078,0.805369124905805,"si:ch1073-398f15.1",0.805369124905805,0.473060909244078,"chr21",119670,"21"
"LL0000039567",179.627835132738,-0.114762300943069,0.159950089082195,-0.717488196484185,0.473072916973259,0.805369124905805,"znf207a",0.805369124905805,0.473072916973259,"chr3",34234020,"3"
"LL0000009864",25.4325106887729,0.237144245209545,0.330521098610753,0.717485952353149,0.473074301188237,0.805369124905805,"exo5",0.805369124905805,0.473074301188237,"chr15",25084820,"15"
"LL0000021250",37.9134668539059,-0.199912469838952,0.278709349655982,-0.717279381139201,0.473201727075077,0.805456089061047,"panx1b",0.805456089061047,0.473201727075077,"chr5",37840849,"5"
"LL0000030403",319.277634167045,-0.0976173614123047,0.136111699790805,-0.717185675899545,0.47325953648156,0.805456089061047,"tm9sf4",0.805456089061047,0.47325953648156,"chr23",7548907,"23"
"LL0000009461",127.813981973857,-0.123594334863987,0.172347571108724,-0.717122580079867,0.473298464261921,0.805456089061047,"ehbp1",0.805456089061047,0.473298464261921,"chr17",24109143,"17"
"LL0000030252",87.0534723615061,0.135049637387081,0.188359322915407,0.716978779158875,0.473387190677962,0.805456089061047,"thap11",0.805456089061047,0.473387190677962,"chr7",29041469,"7"
"LL0000015007",36.6016484401229,-0.205026062290398,0.285978446917568,-0.716928371701717,0.473418294681944,0.805456089061047,"LOC101884896",0.805456089061047,0.473418294681944,"chr5",2771334,"5"
"LL0000022047",14.8003933695507,-0.277317119791558,0.386844089134638,-0.716870510835284,0.473453999209995,0.805456089061047,"pla2g12a",0.805456089061047,0.473453999209995,"chr1",12061283,"1"
"LL0000000114",393.604833421197,-0.0890198954498621,0.124184694388387,-0.716834678285337,0.473476111344332,0.805456089061047,"ablim3",0.805456089061047,0.473476111344332,"chr14",34634139,"14"
"LL0000016033",8.50385915240756,-0.422901436476634,0.589963802941795,-0.716826073680925,0.473481421298533,0.805456089061047,"LOC103910933",0.805456089061047,0.473481421298533,"chr4",68330021,"4"
"LL0000019425",19.4935570208707,0.261126451305845,0.364298555824031,0.716792441614778,0.473502176167183,0.805456089061047,"mnat1",0.805456089061047,0.473502176167183,"chr13",31644497,"13"
"LL0000012907",85.173723419804,-0.139174965969036,0.19421245121272,-0.716611963342138,0.473613560649467,0.805539823476382,"isoc1",0.805539823476382,0.473613560649467,"chr10",16547258,"10"
"LL0000022176",49.7864763238808,-0.181402842939486,0.253151919899648,-0.716576998552472,0.473635141284102,0.805539823476382,"plvapb",0.805539823476382,0.473635141284102,NA,NA,NA
"LL0000005255",29.027913826181,0.228343458180252,0.318688948784463,0.716508868761203,0.473677193258564,0.805540132688192,"cd81b",0.805540132688192,0.473677193258564,"chr18",27318640,"18"
"LL0000021153",20.4318794147206,-0.249959224838015,0.348956916619294,-0.716303970299911,0.473803675778108,0.805626808388455,"oxld1",0.805626808388455,0.473803675778108,"chr12",35992922,"12"
"LL0000012418",10.8743467546828,-0.396733411759193,0.553872121165165,-0.716290632076942,0.47381191002211,0.805626808388455,"htr6",0.805626808388455,0.47381191002211,"chr23",39730093,"23"
"LL0000020234",156.202481667488,-0.137059275610709,0.191386992502409,-0.716136837820805,0.473906859344418,0.805684320891411,"nf1a",0.805684320891411,0.473906859344418,"chr15",30861766,"15"
"LL0000011835",216.219311581206,-0.109177422540058,0.152461101048085,-0.716100184175006,0.47392949007371,0.805684320891411,"gtf2f2a",0.805684320891411,0.47392949007371,"chr1",34695340,"1"
"LL0000025367",7.21379069167941,0.423811519982738,0.591933421608877,0.715978359239823,0.474004711610574,0.805741000766551,"si:ch211-193i15.2",0.805741000766551,0.474004711610574,"chr11",40227222,"11"
"LL0000021700",53.9586882966312,-0.204784185296929,0.286111053174679,-0.715750695489218,0.474145301546576,0.805908777847387,"phf20a",0.805908777847387,0.474145301546576,"chr11",25044080,"11"
"LL0000019935",431.409393209638,0.093803494237168,0.131101798980078,0.715501198053144,0.474299400821506,0.806099485194784,"naa20",0.806099485194784,0.474299400821506,"chr20",49105428,"20"
"LL0000024907",51.7286474253075,0.16765767852692,0.234461407266375,0.715075800668729,0.474562206154461,0.806300441058104,"si:ch211-106j24.1",0.806300441058104,0.474562206154461,"chr7",15375575,"7"
"LL0000019575",232.760022144868,0.097430526254005,0.136262466930559,0.715021006508393,0.474596063133807,0.806300441058104,"mrps10",0.806300441058104,0.474596063133807,"chr4",325030,"4"
"LL0000012037",7.6073547292702,0.398893044811837,0.55788973846257,0.715003373087851,0.474606958999547,0.806300441058104,"henmt1",0.806300441058104,0.474606958999547,"chr20",33743391,"20"
"LL0000012191",64.5688636667946,0.151112644569165,0.211372484474648,0.714911616546235,0.474663658495453,0.806300441058104,"hmx1",0.806300441058104,0.474663658495453,"chr1",40912993,"1"
"LL0000008148",28.1596583851333,-0.258782028583065,0.361999088190342,-0.714869282894424,0.474689819156368,0.806300441058104,"CU655842.1",0.806300441058104,0.474689819156368,NA,NA,NA
"LL0000001650",42.4310538519494,-0.254475373092524,0.355978675325893,-0.714861284484402,0.474694761972496,0.806300441058104,"atp7a",0.806300441058104,0.474694761972496,"chr14",22397313,"14"
"LL0000031319",34.6924701631526,0.20658875616929,0.289002018279393,0.714834994576301,0.474711008673275,0.806300441058104,"ttf2",0.806300441058104,0.474711008673275,"chr9",9927609,"9"
"LL0000008437",125.579563301571,-0.11612418475305,0.162469525937326,-0.714744405654548,0.474766993372127,0.806312394559341,"cul5a",0.806312394559341,0.474766993372127,"chr15",17144967,"15"
"LL0000005283",26.1645670465827,0.229313573963663,0.32086443686444,0.714674322291891,0.474810307953838,0.806312394559341,"cdc37l1",0.806312394559341,0.474810307953838,"chr10",10972794,"10"
"LL0000001963",40.5931414847002,-0.225218781675599,0.31515872456859,-0.714620171102334,0.474843777241922,0.806312394559341,"bmt2",0.806312394559341,0.474843777241922,"chr25",21768110,"25"
"LL0000020888",8.47873879715914,-0.349211226106995,0.488719659443183,-0.714543029647844,0.474891458386278,0.806322192912682,"opa3",0.806322192912682,0.474891458386278,"chr18",35838751,"18"
"LL0000000013",11.7793572342931,0.350926055495629,0.491251473630952,0.714351150749441,0.475010070160668,0.80640805500624,"aanat1",0.80640805500624,0.475010070160668,"chr6",23616888,"6"
"LL0000018306",430.711487397363,0.0955822820015164,0.133810690545568,0.714309758150203,0.4750356595235,0.80640805500624,"lrba",0.80640805500624,0.4750356595235,NA,NA,NA
"LL0000022540",39.215672907673,-0.170233951165299,0.238337588037632,-0.714255575744185,0.475069156829801,0.80640805500624,"prelid1b",0.80640805500624,0.475069156829801,"chr23",45512824,"23"
"LL0000001518",406.588331322256,0.0966829725124124,0.135393029634577,0.714091211145493,0.475170780242837,0.80640805500624,"atcaya",0.80640805500624,0.475170780242837,"chr22",5102785,"22"
"LL0000039381",6.87186430258108,0.422942299666277,0.592342591097353,0.714016358139551,0.475217064343928,0.80640805500624,"zmynd10",0.80640805500624,0.475217064343928,"chr1",22691295,"1"
"LL0000004511",89.0107962673376,-0.168648719592627,0.236204351452173,-0.713994973233063,0.475230287796603,0.80640805500624,"CABZ01080074.1",0.80640805500624,0.475230287796603,NA,NA,NA
"LL0000028233",13.0292180267221,0.334958714902105,0.469138624633399,0.713986649817745,0.475235434672319,0.80640805500624,"si:dkeyp-69c1.9",0.80640805500624,0.475235434672319,"chr21",22705653,"21"
"LL0000005429",75.5009930682748,-0.171936499115328,0.240850737756333,-0.713871590002248,0.475306586312794,0.806457660646605,"cenpf",0.806457660646605,0.475306586312794,"chr17",32722162,"17"
"LL0000027074",25.416851620832,0.232892640900343,0.326308144871299,0.713719974695083,0.475400352365241,0.806545624264099,"si:dkey-206d17.12",0.806545624264099,0.475400352365241,"chr19",3803436,"19"
"LL0000024917",16.7523033091949,-0.277846826390879,0.389376721547526,-0.713568148826705,0.475494258806871,0.806625918966176,"si:ch211-108c6.2",0.806625918966176,0.475494258806871,"chr5",20315232,"5"
"LL0000039627",171.196043163248,0.112710761190263,0.157967084889044,0.713507888491021,0.475531533495211,0.806625918966176,"znf576.2",0.806625918966176,0.475531533495211,"chr16",25137481,"16"
"LL0000032159",15.5251888713213,0.303770429463547,0.425793903046069,0.713421275622823,0.475585111637421,0.806644163874384,"wu:fj05g07",0.806644163874384,0.475585111637421,NA,NA,NA
"LL0000022538",123.350162753856,-0.108147920257172,0.151612147573636,-0.713319625029689,0.475647996238798,0.806644163874384,"preb",0.806644163874384,0.475647996238798,"chr16",2565496,"16"
"LL0000038504",11.2862197884449,0.336025969449437,0.471130038721133,0.713234015732829,0.475700960672253,0.806644163874384,"zgc:110216",0.806644163874384,0.475700960672253,"chr25",36327030,"25"
"LL0000005715",61.0282357605551,-0.160382292653732,0.224870904088246,-0.713219406058836,0.475709999652724,0.806644163874384,"citb",0.806644163874384,0.475709999652724,NA,NA,NA
"LL0000020565",21.0803804991844,-0.263808987707289,0.369920741532017,-0.713150029421793,0.475752924145717,0.806645854202824,"nr0b1",0.806645854202824,0.475752924145717,"chr11",29682908,"11"
"LL0000028675",25.2928757768094,-0.248655005843224,0.349016941597634,-0.712443942420101,0.476189912841648,0.807315626820626,"slc2a8",0.807315626820626,0.476189912841648,"chr5",65970234,"5"
"LL0000023129",66.3708070109061,0.14805749607638,0.207881022548833,0.71222228109639,0.476327141704449,0.807477123909762,"rad50",0.807477123909762,0.476327141704449,"chr9",54311934,"9"
"LL0000014887",16.473449808741,-0.28039413211916,0.393811764985544,-0.712000394730342,0.4764645315886,0.807635392408983,"LOC101884287",0.807635392408983,0.4764645315886,"chr22",5140558,"22"
"LL0000024642",30.305706821832,0.263088828550565,0.369540043581953,0.71193591363048,0.476504461730566,0.807635392408983,"sh3gl3b",0.807635392408983,0.476504461730566,"chr25",19522718,"25"
"LL0000019561",61.1663073315352,-0.184203914688799,0.258771061482976,-0.711841245435852,0.476563088655572,0.807652754726449,"mrpl43",0.807652754726449,0.476563088655572,"chr12",33817346,"12"
"LL0000029236",63.9938454624858,-0.201270953319632,0.28278308164848,-0.711750335792106,0.476619391671961,0.807652754726449,"sparta",0.807652754726449,0.476619391671961,NA,NA,NA
"LL0000010206",10.4355790894712,0.355094162964835,0.498926753087749,0.711716019971337,0.476640645416295,0.807652754726449,"fbxo30a",0.807652754726449,0.476640645416295,"chr17",7620239,"17"
"LL0000039183",32.965022718472,-0.236998157000308,0.333028439136416,-0.711645400659697,0.476684385615678,0.807655737107885,"zgc:63863",0.807655737107885,0.476684385615678,"chr19",1330034,"19"
"LL0000031445",11.6238693435241,0.336940629551871,0.473516340193612,0.711571282659647,0.476730295197508,0.807662394267775,"uba7",0.807662394267775,0.476730295197508,"chr6",52947203,"6"
"LL0000022515",55.3691906784572,0.185533062768774,0.260849426635784,0.711264982107199,0.476920047126718,0.807854494789079,"prdm11",0.807854494789079,0.476920047126718,"chr25",7694931,"25"
"LL0000000055",104.123573435148,-0.131134798392408,0.184426232962242,-0.711042004633121,0.477058206756475,0.807854494789079,"abcc8",0.807854494789079,0.477058206756475,"chr25",22720128,"25"
"LL0000005187",234.756068965895,-0.114165558775609,0.160568858892928,-0.711006851283272,0.477079990210545,0.807854494789079,"ccnt2b",0.807854494789079,0.477079990210545,"chr22",12162466,"22"
"LL0000005043",16.3757513287,-0.382411081665894,0.537906438797685,-0.710924900844559,0.477130774501183,0.807854494789079,"ccdc151",0.807854494789079,0.477130774501183,"chr6",8250381,"6"
"LL0000026235",17.7034349960767,-0.392318913313487,0.55186355644177,-0.710898389165298,0.477147204294076,0.807854494789079,"si:ch73-144d13.5",0.807854494789079,0.477147204294076,"chr15",584454,"15"
"LL0000010082",110.726812211932,-0.129452438223688,0.182104673501658,-0.710868292034851,0.477165856434706,0.807854494789079,"fam43b",0.807854494789079,0.477165856434706,"chr23",37323961,"23"
"LL0000024533",335.088415948518,0.0972144259400232,0.136761107530269,0.710833859827487,0.477187195648605,0.807854494789079,"setd2",0.807854494789079,0.477187195648605,"chr16",16253715,"16"
"LL0000004286",26.6676533307695,-0.240302277371909,0.338071017865053,-0.710804134851422,0.477205617996022,0.807854494789079,"CABZ01064859.2",0.807854494789079,0.477205617996022,NA,NA,NA
"LL0000038258",33.3690780879095,-0.225212746909907,0.316924762167201,-0.710618966375025,0.477320386752008,0.807854494789079,"ykt6",0.807854494789079,0.477320386752008,"chr10",2841267,"10"
"LL0000000017",32.6725439304536,0.210322334760022,0.295978725052565,0.710599502456365,0.47733245150628,0.807854494789079,"aars2",0.807854494789079,0.47733245150628,"chr22",25554199,"22"
"LL0000001021",608.527527698636,-0.0921014611511222,0.129616617731873,-0.710568311091442,0.477351785892775,0.807854494789079,"ankrd13c",0.807854494789079,0.477351785892775,"chr11",45402524,"11"
"LL0000027336",9.6905651022674,0.363509953572251,0.511673922397918,0.710432831653198,0.477435769615043,0.807854494789079,"si:dkey-246g23.2",0.807854494789079,0.477435769615043,"chr18",14337528,"18"
